gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000153902.14	17.7472440411571	1.85440377049142	1.42049871118016	0.0148805439659495	0.0340026193792816	LGI4	1.4684876259533248	Up	True
ENSG00000105472.14	49.270675113574	1.84618365267331	0.309287347032103	3.48744527188673e-10	2.05953866057045e-09	CLEC11A	8.68623005128473	Up	True
ENSG00000184557.4	842.81526496275	1.81660534859767	0.107269540613958	3.87061431979392e-65	1.67120763910342e-63	SOCS3	62.776969587859675	Up	True
ENSG00000133027.18	1653.06442604867	1.81444603278461	0.0737628007982763	1.94609760014069e-134	2.6786559149572902e-132	PEMT	131.57208306983065	Up	True
ENSG00000105479.16	7.17564211772185	1.80649606152803	0.891817060385536	0.0044086308489964	0.011220936367988	ODAD1	1.9499709004343824	Up	True
ENSG00000284526.1	25.0186528938989	1.76064597448955	0.408181582252896	2.21302584194962e-06	8.9558143080039e-06	ENSG00000284526	5.0478949197653264	Up	True
ENSG00000129657.16	5062.14573821982	1.75182862954553	0.0683065296500459	6.69896242042772e-146	1.0492423140023e-143	SEC14L1	142.97912420343513	Up	True
ENSG00000141034.10	1650.95933068643	1.73030987478194	0.0665553985348558	6.24275720183944e-150	1.02738593341287e-147	GID4	146.98826638476993	Up	True
ENSG00000160318.6	8.2073567480186	1.72572364912708	0.733789166826388	0.0022326067217802	0.0059849777217129	CLDND2	2.222937461858266	Up	True
ENSG00000121797.10	14.5486046838399	1.71754278458109	2.30532693400253	0.0129177574387318	0.0298783164467907	CCRL2	1.5246438773542184	Up	True
ENSG00000176845.13	270.034631869846	1.69182576025185	0.149155409150402	1.3429105006811199e-30	2.31578135011154e-29	METRNL	28.635302447933697	Up	True
ENSG00000167578.18	680.190207422621	1.68443360368511	0.104176652382075	1.33821807963946e-59	5.06537846778195e-58	RAB4B	57.29538810009073	Up	True
ENSG00000079435.10	477.271078848894	1.67615726213964	0.134119868999642	1.17229353507705e-36	2.5046056891001904e-35	LIPE	34.60126063727271	Up	True
ENSG00000268041.3	12.6360170279323	1.66081165639749	1.04315576706414	0.0144691931157343	0.0331460404328669	ERFL	1.4795683442083425	Up	True
ENSG00000151090.20	996.85459472006	1.64385787112941	0.0883327519292503	4.07868560624099e-78	2.33916739402371e-76	THRB	75.6309386983706	Up	True
ENSG00000088543.15	90.4432148911092	1.61388258648081	0.223691709534974	9.68917709624525e-14	7.50770730238233e-13	C3orf18	12.124492667249159	Up	True
ENSG00000159905.15	63.4659494266491	1.56570399066548	0.319426457891008	1.7458774387059e-07	7.97157670093478e-07	ZNF221	6.098455770850763	Up	True
