gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000153896.19	66.762850091855	-2.13221180589904	0.287331439404019	2.9118041191876404e-14	9.649785984367499e-14	ZNF599	13.015482318452987	Down	True
ENSG00000205045.12	77.031158634579	-2.13052718089503	0.273224374278271	1.5438080653494302e-15	5.321205793314761e-15	SLFN12L	14.273989944763919	Down	True
ENSG00000157388.20	12.5578887277044	-2.12898693725285	0.667624028997135	0.0003306374547775	0.0006463338987307	CACNA1D	3.189543065730412	Down	True
ENSG00000141576.16	28.3674427920244	-2.11387749270531	0.414328760012375	7.54443015496649e-08	1.87874510141934e-07	RNF157	6.726132138769279	Down	True
ENSG00000163808.17	1569.69888572574	-2.10848026163122	0.077770527078728	1.22597054902719e-162	4.30340295810765e-161	KIF15	160.36618798594418	Down	True
ENSG00000106565.18	3.44156199572898	-2.10120733198074	1.5009749824428	0.018489761475736	0.0298006509740571	TMEM176B	1.5257742489655908	Down	True
ENSG00000235631.2	3.7852925890903	-2.08856462808071	1.22242641488309	0.0173885604090698	0.0281516677680628	RNF148	1.5504958714694133	Down	True
ENSG00000106665.16	478.585788443267	-2.08827540198204	0.141069846129907	2.79884007748572e-50	2.1738870382961e-49	CLIP2	48.66276302690992	Down	True
ENSG00000161653.11	63.6323621078294	-2.08340851127666	0.312277199637749	6.023113945862019e-12	1.8202387335259098e-11	NAGS	10.73987164835914	Down	True
ENSG00000197417.9	719.185608521551	-2.07239319929186	0.116472398093896	1.6640332372707e-71	1.8318884562120598e-70	SHPK	69.73710097407778	Down	True
ENSG00000145020.16	17.2486099424938	-2.07074195838739	0.749876518055805	0.0010698826737384	0.0019972139900767	AMT	2.699575400461995	Down	True
ENSG00000065675.16	103.257788055639	-2.06984575042396	0.244060168536123	6.10197718862486e-18	2.2853232838202402e-17	PRKCQ	16.64105235557305	Down	True
ENSG00000130208.10	119.149943109682	-2.05327347626993	0.352589503154708	1.8406370679536302e-09	5.0111134560411e-09	APOC1	8.300065764334995	Down	True
ENSG00000189001.11	110.326955691833	-2.0450681956198	0.263090535611568	1.6590862856301602e-15	5.7133447510153805e-15	SBSN	14.243109569227345	Down	True
ENSG00000132518.7	3.10655455367031	-2.04281457993081	2.15146516702948	0.0238922875681266	0.0378764304732461	GUCY2D	1.4216309562478993	Down	True
ENSG00000107672.15	1460.29417909163	-2.02700166254723	0.0867803165374889	2.54855244008238e-121	5.6085440374719905e-120	NSMCE4A	119.25114986575961	Down	True
ENSG00000181481.14	745.362400134553	-2.02370629324874	0.103705309129316	1.89744985855006e-85	2.56048625891447e-84	RNF135	83.5916775505047	Down	True
ENSG00000214562.15	38.6715319890684	-2.02170949559993	0.406408956406472	1.50537402859014e-07	3.69885854844862e-07	NUTM2D	6.431932276633467	Down	True
ENSG00000173852.16	2781.99335910472	-2.0038911473757	0.0722460478762574	5.23663635355336e-170	1.9954571849924499e-168	DPY19L1	167.69995758610648	Down	True
ENSG00000182481.10	23016.0203576455	-2.00051872417333	0.0658731284083651	2.94726552464289e-203	1.5317013119030802e-201	KPNA2	200.81482591566902	Down	True
ENSG00000132535.22	231.968295218259	-1.99764601291615	0.150675838966578	1.10566316559645e-40	7.147940835144029e-40	DLG4	39.145819050888946	Down	True
ENSG00000088727.14	250.271179469323	-1.99269402054969	0.172285628799117	1.6069271070674502e-31	8.491140420802411e-31	KIF9	30.071033976988048	Down	True
ENSG00000135272.13	1221.74843289046	-1.99021734307245	0.0946011598629505	6.8851761565438e-99	1.1331104035599e-97	MDFIC	96.94572777299547	Down	True
ENSG00000206538.9	944.678376423143	-1.96635436338227	0.092449043316352	4.92544552341137e-101	8.29220113285364e-100	VGLL3	99.08133017234891	Down	True
ENSG00000163017.14	5.11276983856072	-1.96544967092358	1.04511875588674	0.0106748153594682	0.0177947542299532	ACTG2	1.7497080058232277	Down	True
ENSG00000157036.13	606.9195499016	-1.9578992037965	0.108411001731807	1.7818513016386302e-73	2.0203507194965e-72	EXOG	71.69457323336488	Down	True
ENSG00000187187.14	60.0547428358535	-1.95281845327462	0.292292937840202	5.93388209217189e-12	1.7944659946114e-11	ZNF546	10.746064767195637	Down	True
ENSG00000163634.12	4066.44403930562	-1.93766479019377	0.0995412336893473	3.3068052753099104e-85	4.44646859725065e-84	THOC7	83.35198477049977	Down	True
ENSG00000180638.19	27.5262182183311	-1.93395357907706	0.399937825959971	3.40238999341583e-07	8.19597784688873e-07	SLC47A2	6.086399224134555	Down	True
ENSG00000168646.14	4.48446583654585	-1.93250659992723	1.40368153194929	0.0231516752462922	0.0367883959964568	AXIN2	1.4342891473434836	Down	True
ENSG00000114861.24	1082.33285281065	-1.93045184400281	0.100205505207928	2.4325878137972398e-83	3.18240217967449e-82	FOXP1	81.4972449367648	Down	True
ENSG00000122691.13	507.816846581125	-1.9251011430072	0.119200749636394	2.93630318797032e-59	2.6631941574278703e-58	TWIST1	57.57459717061484	Down	True
